4.489736612300317e-06y, 4.489736612300317e-13%, 0.0,0.9999999989999971,1.2184630737588963e-17,1.444116783446165e-28,1.0000029619885807e-09,2.1279939632147494e-24,2.5565723919383464e-49,1.3522410620261642e-55,6.305321963304354e-44,0.0,0.0,0.0,2.655701298731905e-93,0.0,8.569030380340523e-102,1.898101331280586e-113,0.0,1.3859022724185544e-124,9.549212389098839e-139,0.0,0.0,1.3149678820985326e-151,5.88227263626821e-168,0.0,0.0,2.355974507333618e-184,3.033084095615129e-210,0.0,2.5600593746434285e-229,3.887773908400451e-249,0.0,0.0,1.32689292e-315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
5.434427322491543e-06y, 5.434427322491543e-13%, 0.0,0.9999999989999964,1.152144776904975e-17,1.7569477097886836e-28,1.0000035899512033e-09,2.5757492347189245e-24,3.1586981072793036e-49,2.354901418538869e-55,9.245762085446123e-44,0.0,0.0,0.0,5.71971611317378e-93,0.0,2.243239450549308e-101,6.046470179469382e-113,0.0,5.377757839636658e-124,4.518377251155135e-138,0.0,0.0,7.595657075648345e-151,4.152975135091591e-167,0.0,0.0,2.035715694353751e-183,2.1203843265908055e-209,0.0,2.1896939019291037e-228,4.0780825159947065e-248,0.0,0.0,1.709880426e-314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
6.5144615177138515e-06y, 6.514461517713852e-13%, 0.0,0.9999999989999956,7.353296735285494e-18,2.116998170485433e-28,1.0000043129862594e-09,3.087653959880532e-24,4.079512894475602e-49,3.965859030040234e-55,1.3291709609361224e-43,0.0,0.0,0.0,1.1828043490005263e-92,0.0,5.570271018676318e-101,1.804791571791863e-112,0.0,1.9310060619307867e-123,1.9530216579201857e-137,0.0,0.0,3.9547043037089984e-150,2.6063348435589725e-166,0.0,0.0,1.541105502275588e-182,1.3247243484436375e-208,0.0,1.6468633334760678e-227,3.696428898275552e-247,0.0,0.0,1.87155431637e-313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
8.009462450628522e-06y, 8.009462450628522e-13%, 0.0,0.9999999989999947,1.1465499538429813e-17,2.6005565146656573e-28,1.0000052990269174e-09,3.7962420132666035e-24,4.693344022667291e-49,7.14121644429788e-55,2.010595188437416e-43,0.0,0.0,0.0,2.7115514339894495e-92,0.0,1.573335436417082e-100,6.287079591667821e-112,0.0,8.304206605172966e-123,1.0376759124404364e-136,0.0,0.0,2.5977970150964304e-149,2.1179965938742558e-165,0.0,0.0,1.5501931482124727e-181,1.0742476789758424e-207,0.0,1.6511125202615133e-226,4.580864797192939e-246,0.0,0.0,2.86871258172e-312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
9.280662309127178e-06y, 9.280662309127177e-13%, 0.0,0.9999999989999939,9.79882362382657e-18,3.019809480997152e-28,1.0000061451887455e-09,4.3987557894554095e-24,5.610013387426977e-49,1.0807328946926111e-54,2.700774209870753e-43,0.0,0.0,0.0,4.8958517450578306e-92,0.0,3.3001697377816826e-100,1.5319775289130127e-111,0.0,2.352021538691853e-122,3.4186727020066836e-136,0.0,0.0,9.96238833661402e-149,9.461116221308852e-165,0.0,0.0,8.071398696307914e-181,4.75974444232405e-207,0.0,8.550374839316259e-226,2.7727479418926943e-245,0.0,0.0,2.026854497946e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
1.0689273638241539e-05y, 1.0689273638241539e-12%, 0.0,0.9999999989999929,1.0107943571556867e-17,3.481940859259722e-28,1.0000070795890285e-09,5.066399979210319e-24,6.484936545111513e-49,1.6004429599538658e-54,3.583306073984739e-43,0.0,0.0,0.0,8.612459951981234e-92,0.0,6.692065096751646e-100,3.581837726629352e-111,0.0,6.340824832047236e-122,1.0629470889867023e-135,0.0,0.0,3.573624106764966e-148,3.91681040700443e-164,0.0,0.0,3.857771145575781e-180,1.9600906101243036e-206,0.0,4.060379298984476e-225,1.5218008377966503e-244,0.0,0.0,1.28703842536906e-310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
1.263931155258967e-05y, 1.2639311552589669e-12%, 0.0,0.9999999989999916,1.196250408567349e-17,4.115671346475345e-28,1.000008371007739e-09,5.990667952106983e-24,7.425305553296144e-49,2.5372891621847722e-54,5.0116165744751665e-43,0.0,0.0,0.0,1.6858204327814066e-91,0.0,1.5499526439090024e-99,9.824980892704466e-111,0.0,2.0607251670125192e-121,4.093995255961491e-135,0.0,0.0,1.6316611681972262e-147,2.1207200233352542e-163,0.0,0.0,2.4778200086560997e-179,1.0615856076390543e-205,0.0,2.601131591293282e-224,1.1535774354416185e-243,0.0,0.0,1.157072404170117e-309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
1.3841008066913113e-05y, 1.3841008066913111e-12%, 0.0,0.9999999989999909,1.5260363612408998e-17,4.505677801660079e-28,1.0000091636082935e-09,6.560242526047947e-24,7.601916415249524e-49,3.255615919747439e-54,6.017928347830947e-43,0.0,0.0,0.0,2.4414818512872607e-91,0.0,2.4720337659058855e-99,1.727074169783317e-110,0.0,3.997938196128769e-121,8.777492068239145e-135,0.0,0.0,3.870842609387402e-147,5.573778548685742e-163,0.0,0.0,7.223798702404722e-179,2.773537814733386e-205,0.0,7.56228581016853e-224,3.729092946099005e-243,0.0,0.0,4.15545542886918e-309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
1.4991111060868065e-05y, 1.4991111060868066e-12%, 0.0,0.9999999989999901,9.176228082038689e-18,4.8955834116988385e-28,1.0000099360152492e-09,7.105363813518774e-24,9.250198075211285e-49,4.036032444504712e-54,7.059800282927059e-43,0.0,0.0,0.0,3.3573077752897794e-91,0.0,3.684180739040658e-99,2.788999852851392e-110,0.0,6.995764025922435e-121,1.6645607099374058e-134,0.0,0.0,7.95678237537991e-147,1.242100892281748e-162,0.0,0.0,1.7455230401616198e-178,6.148498621798297e-205,0.0,1.8195124462716062e-223,9.74738810604847e-243,0.0,0.0,1.1791513857466624e-308,0.0,0.0,5e-324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
1.6901607688099324e-05y, 1.6901607688099324e-12%, 0.0,0.9999999989999888,1.2586852779022371e-17,5.514862260640899e-28,1.0000111988613864e-09,8.01089533632078e-24,9.792802708178523e-49,5.565520267289392e-54,8.979646982465436e-43,0.0,0.0,0.0,5.440569723454613e-91,0.0,6.747239451489117e-99,5.778153790985873e-110,0.0,1.6404364226842425e-120,4.420372219920686e-134,0.0,0.0,2.394455469666675e-146,4.238505621487425e-162,0.0,0.0,6.758347444990816e-178,2.093801552670361e-204,0.0,7.012857909831844e-223,4.261935810664323e-242,0.0,0.0,5.862931727750631e-308,0.0,0.0,3.5e-323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
1.8623799332340248e-05y, 1.8623799332340248e-12%, 0.0,0.9999999989999878,7.55763704400204e-18,6.086020980722871e-28,1.0000123493709474e-09,8.827176524696258e-24,1.1840822702351508e-48,7.18973744646688e-54,1.0904241906802267e-42,0.0,0.0,0.0,8.01980184362723e-91,0.0,1.0966471337380288e-98,1.0356484464598044e-109,0.0,3.2429873230957444e-120,9.639910026161794e-134,0.0,0.0,5.76131230116327e-146,1.1254095377523592e-161,0.0,0.0,1.980656900868018e-177,5.539679940801571e-204,0.0,2.048444542043132e-222,1.3741339843505848e-241,0.0,0.0,2.0867962329156915e-307,0.0,0.0,1.3e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.0199498561776513e-05y, 2.0199498561776514e-12%, 0.0,0.9999999989999867,9.202121367146356e-18,6.601054506231176e-28,1.0000133926641818e-09,9.574025166983709e-24,1.2443960186195343e-48,8.897595063990687e-54,1.2833906709934093e-42,0.0,0.0,0.0,1.1125679164592453e-90,0.0,1.6530427366409894e-98,1.6973438404303272e-109,0.0,5.7818324038811965e-120,1.8705000399951857e-133,0.0,0.0,1.2172151726409569e-145,2.5900945216827077e-161,0.0,0.0,4.9679049971299835e-177,1.2733537371070894e-203,0.0,5.127517176701975e-222,3.747722575730844e-241,0.0,0.0,6.206284951611523e-307,0.0,0.0,4.25e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.1370642722445907e-05y, 2.1370642722445905e-12%, 0.0,0.9999999989999859,1.0836291661078625e-17,6.984285454464407e-28,1.0000141674789104e-09,1.0129124235883107e-23,1.2804724890523352e-48,1.0318011441660597e-53,1.438127214479774e-42,0.0,0.0,0.0,1.4022976048894327e-90,0.0,2.214447213553566e-98,2.4188596993362493e-109,0.0,8.774973740393289e-120,3.0265483446932012e-133,0.0,0.0,2.10197472475863e-145,4.7786231332772295e-161,0.0,0.0,9.802632629887121e-177,2.3406751420971027e-203,0.0,1.0092703115236151e-221,7.901806053674831e-241,0.0,0.0,1.4020831881916182e-306,1e-323,0.0,1.057e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.2243050231111947e-05y, 2.2243050231111947e-12%, 0.0,0.9999999989999852,1.2123798833566882e-17,7.270670004589922e-28,1.0000147445480189e-09,1.0542628661327961e-23,1.3017797443433113e-48,1.1457840310719778e-53,1.5594645710983407e-42,0.0,0.0,0.0,1.6541467671220207e-90,0.0,2.7304149678630654e-98,3.1196246767050773e-109,0.0,1.1849003243425203e-119,4.283130172071394e-133,0.0,0.0,3.12069215378254e-145,7.45018643782654e-161,0.0,0.0,1.606496546522968e-176,3.6317083181458085e-203,0.0,1.6486833851908958e-221,1.3599552507377977e-240,0.0,0.0,2.542376775579562e-306,2.5e-323,0.0,2.01e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.3117084626136305e-05y, 2.3117084626136303e-12%, 0.0,0.9999999989999848,1.3485198151763573e-17,7.557273482663092e-28,1.0000153225862154e-09,1.0956904675932302e-23,1.3188024959832569e-48,1.266598541826208e-53,1.6858827715529147e-42,0.0,0.0,0.0,1.9381564306446337e-90,0.0,3.3378207369787664e-98,3.980982915967742e-109,0.0,1.579660992990374e-119,5.970474461038041e-133,0.0,0.0,4.552382923748422e-145,1.1383321064140548e-160,0.0,0.0,2.5731718389790863e-176,5.518401517799873e-203,0.0,2.6298625117395827e-221,2.2796106558092586e-240,0.0,0.0,4.4784510876061296e-306,5.4e-323,0.0,3.696e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.3797317042191812e-05y, 2.379731704219181e-12%, 0.0,0.9999999989999843,7.155379645930033e-18,7.7928120711480995e-28,1.0000157835186775e-09,1.1279322499295656e-23,1.5222996613377724e-48,1.3653179945605186e-53,1.7876873861608693e-42,0.0,0.0,0.0,2.1831729478990314e-90,0.0,3.88154871977159e-98,4.7813515020015265e-109,0.0,1.9605683437992623e-119,7.662197816956543e-133,0.0,0.0,6.044849310852144e-145,1.5649280331431148e-160,0.0,0.0,3.664792829017161e-176,7.552757198579747e-203,0.0,3.731924547791262e-221,3.3574117495563163e-240,0.0,0.0,6.847227949304034e-306,9.4e-323,0.0,5.835e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.461071193508644e-05y, 2.4610711935086436e-12%, 0.0,0.9999999989999836,7.915005912718987e-18,8.061324373034182e-28,1.0000163222128649e-09,1.1664857298495053e-23,1.5545228131447857e-48,1.4887011115489619e-53,1.9132710126984748e-42,0.0,0.0,0.0,2.505060140534551e-90,0.0,4.620320578927429e-98,5.906677595929767e-109,0.0,2.5150159368666317e-119,1.021299891582005e-132,0.0,0.0,8.377466472570572e-145,2.2565073516908807e-160,0.0,0.0,5.501668439753204e-176,1.0833635949246522e-202,0.0,5.576940279390291e-221,5.233475385837325e-240,0.0,0.0,1.1138023177802064e-305,1.6e-322,0.0,9.82e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.5472882204996883e-05y, 2.5472882204996883e-12%, 0.0,0.999999998999983,8.749488321336586e-18,8.345366225733227e-28,1.0000168931660704e-09,1.2073511221217214e-23,1.5860547113172392e-48,1.6259766970562017e-53,2.051045061535189e-42,0.0,0.0,0.0,2.8835886633223805e-90,0.0,5.521734867743691e-98,7.332278906256985e-109,0.0,3.244616601183431e-119,1.3701582201602199e-132,0.0,0.0,1.1695196628279605e-144,3.280165527667986e-160,0.0,0.0,8.333068289088198e-176,1.5663404254753237e-202,0.0,8.405077480839823e-221,8.232454665340454e-240,0.0,0.0,1.8298849011103325e-305,2.9e-322,0.0,1.673e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.6369279236239306e-05y, 2.6369279236239307e-12%, 0.0,0.9999999989999825,9.67958581694632e-18,8.640190528753151e-28,1.0000174866916301e-09,1.2498388538378078e-23,1.61531724149814e-48,1.7757937142773406e-53,2.1993499072057585e-42,0.0,0.0,0.0,3.320618836396285e-90,0.0,6.60171788858855e-98,9.106006791432739e-109,0.0,4.187762303199319e-119,1.8389467577932765e-132,0.0,0.0,1.6332484239232599e-144,4.7693526560557456e-160,0.0,0.0,1.2622977308250684e-175,2.265255303386034e-202,0.0,1.2666318237886192e-220,1.2943679297250118e-239,0.0,0.0,3.004104712834555e-305,5.3e-322,0.0,2.8443e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.732122035837299e-05y, 2.732122035837299e-12%, 0.0,0.9999999989999819,1.072024470494416e-17,8.95265392650405e-28,1.0000181169149895e-09,1.2949593384693854e-23,1.6427913382474206e-48,1.9428128850215913e-53,2.3624694599143967e-42,0.0,0.0,0.0,3.836561157707688e-90,0.0,7.925049570252681e-98,1.1363581804318661e-108,0.0,5.435305022630129e-119,2.4837021063910883e-132,0.0,0.0,2.2967904184571013e-144,6.987557213742292e-160,0.0,0.0,1.9279029038076356e-175,3.301072984649552e-202,0.0,1.9241893069533952e-220,2.0522327574111266e-239,0.0,0.0,4.975485908686651e-305,9.73e-322,0.0,4.8843e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.8347220814724553e-05y, 2.834722081472455e-12%, 0.0,0.9999999989999812,1.188246844092924e-17,9.288700223126592e-28,1.0000187961078152e-09,1.3435901803511876e-23,1.6687017353696052e-48,2.1319652222130754e-53,2.544743978669084e-42,0.0,0.0,0.0,4.456623080024422e-90,0.0,9.577122447969237e-98,1.4293750972427541e-108,0.0,7.119620961928039e-119,3.3896281052161505e-132,0.0,0.0,3.267581337150002e-144,1.0368705716456975e-159,0.0,0.0,2.9855448940233463e-175,4.872341864303071e-202,0.0,2.963444172464253e-220,3.301531356300252e-239,0.0,0.0,8.368806880312723e-305,1.77e-321,0.0,8.524e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
2.9465585073081698e-05y, 2.9465585073081697e-12%, 0.0,0.9999999989999805,1.3177465451161136e-17,9.654191091401253e-28,1.0000195364015805e-09,1.396598998952166e-23,1.693052425075036e-48,2.348958214335369e-53,2.7510441041631335e-42,0.0,0.0,0.0,5.2136709301665695e-90,0.0,1.1675184641461859e-97,1.8167795719653328e-108,0.0,9.439231287128256e-119,4.689824295290683e-132,0.0,0.0,4.720298826727577e-144,1.564692845941644e-159,0.0,0.0,4.70887197571865e-175,7.313987534628339e-202,0.0,4.64791943377151e-220,5.415647733890897e-239,0.0,0.0,1.4370638420231823e-304,3.23e-321,0.0,1.5209e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
3.0554789220429785e-05y, 3.0554789220429784e-12%, 0.0,0.9999999989999797,6.995471639809857e-18,1.0021405331685491e-27,1.00002026853789e-09,1.448225745758768e-23,1.9613607451311562e-48,2.5711170964027713e-53,2.959563285844661e-42,0.0,0.0,0.0,6.0381575811848895e-90,0.0,1.4049817316533692e-97,2.2728330676881354e-108,0.0,1.228076975331533e-118,6.347905516506576e-132,0.0,0.0,6.649633840666163e-144,2.2950325506294653e-159,0.0,0.0,7.194319379934206e-175,1.0678805076974654e-201,0.0,7.065746352875787e-220,8.578540297703465e-239,0.0,0.0,2.3738461865124926e-304,5.618e-321,0.0,2.6036e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
3.165002326224717e-05y, 3.165002326224717e-12%, 0.0,0.9999999989999792,7.761885168876806e-18,1.0380822016765286e-27,1.000020994272117e-09,1.5001383758676066e-23,2.0067748347082136e-48,2.8054059774214976e-53,3.1768574324466153e-42,0.0,0.0,0.0,6.9612747918692945e-90,0.0,1.6808190080040078e-97,2.8228755886748534e-108,0.0,1.584088850249038e-118,8.506665541297868e-132,0.0,0.0,9.260856087035212e-144,3.32294226312243e-159,0.0,0.0,1.0833400094156397e-174,1.539838085220104e-201,0.0,1.0590927376722812e-219,1.3374886703077817e-238,0.0,0.0,3.852591660418117e-304,9.545e-321,0.0,4.3746e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
3.314300595327576e-05y, 3.3143005953275763e-12%, 0.0,0.9999999989999779,8.614201327492138e-18,1.0868673607006129e-27,1.0000219838544048e-09,1.57090387911385e-23,2.070965123684178e-48,3.142154763387945e-53,3.485159414572093e-42,0.0,0.0,0.0,8.380986161774358e-90,0.0,2.1228901205844087e-97,3.742329003140889e-108,0.0,2.205173970558303e-118,1.2438918988923206e-131,0.0,0.0,1.422921906732041e-143,5.366756767060499e-159,0.0,0.0,1.8398010267761924e-174,2.475084438678636e-201,0.0,1.78872603632054e-219,2.3749873741771346e-238,0.0,0.0,7.198516102075982e-304,1.8834e-320,0.0,8.54926e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
3.48757327667871e-05y, 3.4875732766787103e-12%, 0.0,0.9999999989999768,9.561919870840321e-18,1.1433821134429158e-27,1.0000231324065376e-09,1.6530331244639163e-23,2.1434889051121567e-48,3.558268437430958e-53,3.8605020869045784e-42,0.0,0.0,0.0,1.028377089814387e-89,0.0,2.7449308129155703e-97,5.10192170240336e-108,0.0,3.170871385956746e-118,1.8870561826641535e-131,0.0,0.0,2.278060080055861e-143,9.069773374682444e-159,0.0,0.0,3.2830620397019256e-174,4.164160522625608e-201,0.0,3.174729686728985e-219,4.4488188743894253e-238,0.0,0.0,1.4242116704155479e-303,3.945e-320,0.0,1.77721e-318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  8.96795670139964e+25, 0, 15700000 K
